,network,protocol,seeding_budget,mi_value,diffusion_len,active_actors_prct,seed_actors_prct,gain,selection_metric
7120,aucs,OR,4,0.2,3,100.0,4.918032786885246,100.0,neighbourhood_size
7121,ckm_physicians,OR,4,0.2,3,68.46473029045643,4.149377593360995,67.0995670995671,neighbourhood_size
7122,eu_transportation,OR,4,0.2,4,100.0,4.07673860911271,100.0,neighbourhood_size
7123,lazega,OR,4,0.2,3,100.0,4.225352112676056,100.0,neighbourhood_size
7124,er2,OR,4,0.2,4,100.0,4.0,100.0,neighbourhood_size
7125,er3,OR,4,0.2,4,100.0,4.0,100.0,neighbourhood_size
7126,er5,OR,4,0.2,3,100.0,4.0,100.0,neighbourhood_size
7127,sf2,OR,4,0.2,3,79.9,4.0,79.06250000000001,neighbourhood_size
7128,sf3,OR,4,0.2,3,87.8,4.0,87.29166666666667,neighbourhood_size
7129,sf5,OR,4,0.2,2,98.8,4.0,98.75,neighbourhood_size
7130,aucs,OR,4,0.3,3,100.0,4.918032786885246,100.0,neighbourhood_size
7131,ckm_physicians,OR,4,0.3,3,68.46473029045643,4.149377593360995,67.0995670995671,neighbourhood_size
7132,eu_transportation,OR,4,0.3,5,100.0,4.07673860911271,100.0,neighbourhood_size
7133,lazega,OR,4,0.3,4,100.0,4.225352112676056,100.0,neighbourhood_size
7134,er2,OR,4,0.3,6,100.0,4.0,100.0,neighbourhood_size
7135,er3,OR,4,0.3,4,100.0,4.0,100.0,neighbourhood_size
7136,er5,OR,4,0.3,3,100.0,4.0,100.0,neighbourhood_size
7137,sf2,OR,4,0.3,3,79.9,4.0,79.06250000000001,neighbourhood_size
7138,sf3,OR,4,0.3,3,87.8,4.0,87.29166666666667,neighbourhood_size
7139,sf5,OR,4,0.3,3,98.8,4.0,98.75,neighbourhood_size
7140,aucs,OR,4,0.4,6,100.0,4.918032786885246,100.0,neighbourhood_size
7141,ckm_physicians,OR,4,0.4,4,68.46473029045643,4.149377593360995,67.0995670995671,neighbourhood_size
7142,eu_transportation,OR,4,0.4,7,98.56115107913668,4.07673860911271,98.5,neighbourhood_size
7143,lazega,OR,4,0.4,1,9.859154929577464,4.225352112676056,5.882352941176471,neighbourhood_size
7144,er2,OR,4,0.4,8,10.9,4.0,7.1875,neighbourhood_size
7145,er3,OR,4,0.4,7,100.0,4.0,100.0,neighbourhood_size
7146,er5,OR,4,0.4,7,100.0,4.0,100.0,neighbourhood_size
7147,sf2,OR,4,0.4,5,79.9,4.0,79.06250000000001,neighbourhood_size
7148,sf3,OR,4,0.4,5,87.8,4.0,87.29166666666667,neighbourhood_size
7149,sf5,OR,4,0.4,4,98.8,4.0,98.75,neighbourhood_size
7150,aucs,OR,4,0.5,10,55.73770491803278,4.918032786885246,53.44827586206896,neighbourhood_size
7151,ckm_physicians,OR,4,0.5,7,68.46473029045643,4.149377593360995,67.0995670995671,neighbourhood_size
7152,eu_transportation,OR,4,0.5,8,95.92326139088728,4.07673860911271,95.75,neighbourhood_size
7153,lazega,OR,4,0.5,0,4.225352112676056,4.225352112676056,0.0,neighbourhood_size
7154,er2,OR,4,0.5,1,4.6,4.0,0.6249999999999997,neighbourhood_size
7155,er3,OR,4,0.5,2,6.4,4.0,2.5000000000000004,neighbourhood_size
7156,er5,OR,4,0.5,2,5.6000000000000005,4.0,1.6666666666666672,neighbourhood_size
7157,sf2,OR,4,0.5,13,79.9,4.0,79.06250000000001,neighbourhood_size
7158,sf3,OR,4,0.5,8,87.8,4.0,87.29166666666667,neighbourhood_size
7159,sf5,OR,4,0.5,5,98.8,4.0,98.75,neighbourhood_size
7160,aucs,OR,4,0.6,13,55.73770491803278,4.918032786885246,53.44827586206896,neighbourhood_size
7161,ckm_physicians,OR,4,0.6,11,68.46473029045643,4.149377593360995,67.0995670995671,neighbourhood_size
7162,eu_transportation,OR,4,0.6,8,95.92326139088728,4.07673860911271,95.75,neighbourhood_size
7163,lazega,OR,4,0.6,0,4.225352112676056,4.225352112676056,0.0,neighbourhood_size
7164,er2,OR,4,0.6,1,4.6,4.0,0.6249999999999997,neighbourhood_size
7165,er3,OR,4,0.6,2,6.4,4.0,2.5000000000000004,neighbourhood_size
7166,er5,OR,4,0.6,2,5.6000000000000005,4.0,1.6666666666666672,neighbourhood_size
7167,sf2,OR,4,0.6,8,28.6,4.0,25.625,neighbourhood_size
7168,sf3,OR,4,0.6,10,87.8,4.0,87.29166666666667,neighbourhood_size
7169,sf5,OR,4,0.6,5,98.8,4.0,98.75,neighbourhood_size
7170,aucs,OR,4,0.7000000000000001,0,4.918032786885246,4.918032786885246,0.0,neighbourhood_size
7171,ckm_physicians,OR,4,0.7000000000000001,1,7.468879668049793,4.149377593360995,3.463203463203464,neighbourhood_size
7172,eu_transportation,OR,4,0.7000000000000001,4,91.60671462829735,4.07673860911271,91.25,neighbourhood_size
7173,lazega,OR,4,0.7000000000000001,0,4.225352112676056,4.225352112676056,0.0,neighbourhood_size
7174,er2,OR,4,0.7000000000000001,1,4.3,4.0,0.3124999999999998,neighbourhood_size
7175,er3,OR,4,0.7000000000000001,2,5.7,4.0,1.7708333333333337,neighbourhood_size
7176,er5,OR,4,0.7000000000000001,2,4.8,4.0,0.8333333333333331,neighbourhood_size
7177,sf2,OR,4,0.7000000000000001,3,7.5,4.0,3.6458333333333335,neighbourhood_size
7178,sf3,OR,4,0.7000000000000001,3,9.1,4.0,5.312499999999999,neighbourhood_size
7179,sf5,OR,4,0.7000000000000001,14,98.8,4.0,98.75,neighbourhood_size
7180,aucs,OR,4,0.8,0,4.918032786885246,4.918032786885246,0.0,neighbourhood_size
7181,ckm_physicians,OR,4,0.8,1,7.468879668049793,4.149377593360995,3.463203463203464,neighbourhood_size
7182,eu_transportation,OR,4,0.8,5,91.60671462829735,4.07673860911271,91.25,neighbourhood_size
7183,lazega,OR,4,0.8,0,4.225352112676056,4.225352112676056,0.0,neighbourhood_size
7184,er2,OR,4,0.8,1,4.2,4.0,0.2083333333333335,neighbourhood_size
7185,er3,OR,4,0.8,2,5.7,4.0,1.7708333333333337,neighbourhood_size
7186,er5,OR,4,0.8,1,4.7,4.0,0.7291666666666669,neighbourhood_size
7187,sf2,OR,4,0.8,2,6.6000000000000005,4.0,2.708333333333334,neighbourhood_size
7188,sf3,OR,4,0.8,2,7.1,4.0,3.229166666666666,neighbourhood_size
7189,sf5,OR,4,0.8,7,22.0,4.0,18.75,neighbourhood_size
7190,aucs,OR,4,0.9,0,4.918032786885246,4.918032786885246,0.0,neighbourhood_size
7191,ckm_physicians,OR,4,0.9,1,7.468879668049793,4.149377593360995,3.463203463203464,neighbourhood_size
7192,eu_transportation,OR,4,0.9,6,89.20863309352518,4.07673860911271,88.75000000000001,neighbourhood_size
7193,lazega,OR,4,0.9,0,4.225352112676056,4.225352112676056,0.0,neighbourhood_size
7194,er2,OR,4,0.9,1,4.2,4.0,0.2083333333333335,neighbourhood_size
7195,er3,OR,4,0.9,2,5.7,4.0,1.7708333333333337,neighbourhood_size
7196,er5,OR,4,0.9,1,4.7,4.0,0.7291666666666669,neighbourhood_size
7197,sf2,OR,4,0.9,2,6.6000000000000005,4.0,2.708333333333334,neighbourhood_size
7198,sf3,OR,4,0.9,2,7.1,4.0,3.229166666666666,neighbourhood_size
7199,sf5,OR,4,0.9,7,21.7,4.0,18.4375,neighbourhood_size
7200,aucs,OR,5,0.1,2,100.0,6.557377049180328,100.0,neighbourhood_size
7201,ckm_physicians,OR,5,0.1,3,85.47717842323651,5.394190871369295,84.64912280701753,neighbourhood_size
7202,eu_transportation,OR,5,0.1,4,100.0,5.035971223021583,100.0,neighbourhood_size
7203,lazega,OR,5,0.1,2,100.0,5.633802816901409,100.0,neighbourhood_size
7204,er2,OR,5,0.1,3,100.0,5.0,100.0,neighbourhood_size
7205,er3,OR,5,0.1,3,100.0,5.0,100.0,neighbourhood_size
7206,er5,OR,5,0.1,2,100.0,5.0,100.0,neighbourhood_size
7207,sf2,OR,5,0.1,2,79.9,5.0,78.8421052631579,neighbourhood_size
7208,sf3,OR,5,0.1,2,87.8,5.0,87.15789473684211,neighbourhood_size
7209,sf5,OR,5,0.1,2,98.8,5.0,98.73684210526316,neighbourhood_size
7210,aucs,OR,5,0.2,3,100.0,6.557377049180328,100.0,neighbourhood_size
7211,ckm_physicians,OR,5,0.2,3,85.47717842323651,5.394190871369295,84.64912280701753,neighbourhood_size
7212,eu_transportation,OR,5,0.2,4,100.0,5.035971223021583,100.0,neighbourhood_size
7213,lazega,OR,5,0.2,3,100.0,5.633802816901409,100.0,neighbourhood_size
7214,er2,OR,5,0.2,4,100.0,5.0,100.0,neighbourhood_size
7215,er3,OR,5,0.2,4,100.0,5.0,100.0,neighbourhood_size
7216,er5,OR,5,0.2,3,100.0,5.0,100.0,neighbourhood_size
7217,sf2,OR,5,0.2,3,79.9,5.0,78.8421052631579,neighbourhood_size
7218,sf3,OR,5,0.2,3,87.8,5.0,87.15789473684211,neighbourhood_size
7219,sf5,OR,5,0.2,2,98.8,5.0,98.73684210526316,neighbourhood_size
7220,aucs,OR,5,0.3,3,100.0,6.557377049180328,100.0,neighbourhood_size
7221,ckm_physicians,OR,5,0.3,4,85.47717842323651,5.394190871369295,84.64912280701753,neighbourhood_size
7222,eu_transportation,OR,5,0.3,5,100.0,5.035971223021583,100.0,neighbourhood_size
7223,lazega,OR,5,0.3,3,100.0,5.633802816901409,100.0,neighbourhood_size
7224,er2,OR,5,0.3,5,100.0,5.0,100.0,neighbourhood_size
7225,er3,OR,5,0.3,4,100.0,5.0,100.0,neighbourhood_size
7226,er5,OR,5,0.3,3,100.0,5.0,100.0,neighbourhood_size
7227,sf2,OR,5,0.3,3,79.9,5.0,78.8421052631579,neighbourhood_size
7228,sf3,OR,5,0.3,3,87.8,5.0,87.15789473684211,neighbourhood_size
7229,sf5,OR,5,0.3,3,98.8,5.0,98.73684210526316,neighbourhood_size
7230,aucs,OR,5,0.4,5,100.0,6.557377049180328,100.0,neighbourhood_size
7231,ckm_physicians,OR,5,0.4,4,69.29460580912863,5.394190871369295,67.5438596491228,neighbourhood_size
7232,eu_transportation,OR,5,0.4,7,98.56115107913668,5.035971223021583,98.48484848484848,neighbourhood_size
7233,lazega,OR,5,0.4,8,100.0,5.633802816901409,100.0,neighbourhood_size
7234,er2,OR,5,0.4,19,100.0,5.0,100.0,neighbourhood_size
7235,er3,OR,5,0.4,6,100.0,5.0,100.0,neighbourhood_size
7236,er5,OR,5,0.4,5,100.0,5.0,100.0,neighbourhood_size
7237,sf2,OR,5,0.4,5,79.9,5.0,78.8421052631579,neighbourhood_size
7238,sf3,OR,5,0.4,4,87.8,5.0,87.15789473684211,neighbourhood_size
7239,sf5,OR,5,0.4,3,98.8,5.0,98.73684210526316,neighbourhood_size
7240,aucs,OR,5,0.5,9,100.0,6.557377049180328,100.0,neighbourhood_size
7241,ckm_physicians,OR,5,0.5,7,68.87966804979253,5.394190871369295,67.10526315789473,neighbourhood_size
7242,eu_transportation,OR,5,0.5,8,95.92326139088728,5.035971223021583,95.70707070707071,neighbourhood_size
7243,lazega,OR,5,0.5,0,5.633802816901409,5.633802816901409,0.0,neighbourhood_size
7244,er2,OR,5,0.5,1,6.0,5.0,1.0526315789473684,neighbourhood_size
7245,er3,OR,5,0.5,3,8.9,5.0,4.105263157894737,neighbourhood_size
7246,er5,OR,5,0.5,6,7.9,5.0,3.052631578947369,neighbourhood_size
7247,sf2,OR,5,0.5,10,79.9,5.0,78.8421052631579,neighbourhood_size
7248,sf3,OR,5,0.5,7,87.8,5.0,87.15789473684211,neighbourhood_size
7249,sf5,OR,5,0.5,4,98.8,5.0,98.73684210526316,neighbourhood_size
7250,aucs,OR,5,0.6,13,100.0,6.557377049180328,100.0,neighbourhood_size
7251,ckm_physicians,OR,5,0.6,7,68.87966804979253,5.394190871369295,67.10526315789473,neighbourhood_size
7252,eu_transportation,OR,5,0.6,8,95.92326139088728,5.035971223021583,95.70707070707071,neighbourhood_size
7253,lazega,OR,5,0.6,0,5.633802816901409,5.633802816901409,0.0,neighbourhood_size
7254,er2,OR,5,0.6,1,6.0,5.0,1.0526315789473684,neighbourhood_size
7255,er3,OR,5,0.6,3,8.9,5.0,4.105263157894737,neighbourhood_size
7256,er5,OR,5,0.6,3,7.3,5.0,2.421052631578947,neighbourhood_size
7257,sf2,OR,5,0.6,18,79.9,5.0,78.8421052631579,neighbourhood_size
7258,sf3,OR,5,0.6,8,87.8,5.0,87.15789473684211,neighbourhood_size
7259,sf5,OR,5,0.6,5,98.8,5.0,98.73684210526316,neighbourhood_size
7260,aucs,OR,5,0.7000000000000001,1,8.19672131147541,6.557377049180328,1.75438596491228,neighbourhood_size
7261,ckm_physicians,OR,5,0.7000000000000001,2,9.54356846473029,5.394190871369295,4.385964912280701,neighbourhood_size
7262,eu_transportation,OR,5,0.7000000000000001,4,91.60671462829735,5.035971223021583,91.16161616161617,neighbourhood_size
7263,lazega,OR,5,0.7000000000000001,0,5.633802816901409,5.633802816901409,0.0,neighbourhood_size
7264,er2,OR,5,0.7000000000000001,1,5.3,5.0,0.3157894736842103,neighbourhood_size
7265,er3,OR,5,0.7000000000000001,3,7.199999999999999,5.0,2.3157894736842097,neighbourhood_size
7266,er5,OR,5,0.7000000000000001,2,6.0,5.0,1.0526315789473684,neighbourhood_size
7267,sf2,OR,5,0.7000000000000001,4,9.2,5.0,4.421052631578947,neighbourhood_size
7268,sf3,OR,5,0.7000000000000001,6,12.3,5.0,7.68421052631579,neighbourhood_size
7269,sf5,OR,5,0.7000000000000001,11,98.8,5.0,98.73684210526316,neighbourhood_size
7270,aucs,OR,5,0.8,1,8.19672131147541,6.557377049180328,1.75438596491228,neighbourhood_size
7271,ckm_physicians,OR,5,0.8,2,9.54356846473029,5.394190871369295,4.385964912280701,neighbourhood_size
7272,eu_transportation,OR,5,0.8,5,91.60671462829735,5.035971223021583,91.16161616161617,neighbourhood_size
7273,lazega,OR,5,0.8,0,5.633802816901409,5.633802816901409,0.0,neighbourhood_size
7274,er2,OR,5,0.8,1,5.2,5.0,0.2105263157894738,neighbourhood_size
7275,er3,OR,5,0.8,2,6.800000000000001,5.0,1.894736842105264,neighbourhood_size
7276,er5,OR,5,0.8,1,5.800000000000001,5.0,0.8421052631578955,neighbourhood_size
7277,sf2,OR,5,0.8,2,7.8,5.0,2.9473684210526314,neighbourhood_size
7278,sf3,OR,5,0.8,2,9.0,5.0,4.2105263157894735,neighbourhood_size
7279,sf5,OR,5,0.8,11,27.4,5.0,23.57894736842105,neighbourhood_size
7280,aucs,OR,5,0.9,1,8.19672131147541,6.557377049180328,1.75438596491228,neighbourhood_size
7281,ckm_physicians,OR,5,0.9,2,9.54356846473029,5.394190871369295,4.385964912280701,neighbourhood_size
7282,eu_transportation,OR,5,0.9,6,89.20863309352518,5.035971223021583,88.63636363636363,neighbourhood_size
7283,lazega,OR,5,0.9,0,5.633802816901409,5.633802816901409,0.0,neighbourhood_size
7284,er2,OR,5,0.9,1,5.2,5.0,0.2105263157894738,neighbourhood_size
7285,er3,OR,5,0.9,2,6.800000000000001,5.0,1.894736842105264,neighbourhood_size
7286,er5,OR,5,0.9,1,5.800000000000001,5.0,0.8421052631578955,neighbourhood_size
7287,sf2,OR,5,0.9,2,7.8,5.0,2.9473684210526314,neighbourhood_size
7288,sf3,OR,5,0.9,2,9.0,5.0,4.2105263157894735,neighbourhood_size
7289,sf5,OR,5,0.9,11,26.9,5.0,23.05263157894737,neighbourhood_size
7290,aucs,OR,6,0.1,2,100.0,6.557377049180328,100.0,neighbourhood_size
7291,ckm_physicians,OR,6,0.1,3,100.0,6.224066390041494,100.0,neighbourhood_size
7292,eu_transportation,OR,6,0.1,3,100.0,6.235011990407674,100.0,neighbourhood_size
7293,lazega,OR,6,0.1,2,100.0,7.042253521126761,100.0,neighbourhood_size
7294,er2,OR,6,0.1,3,100.0,6.0,100.0,neighbourhood_size
7295,er3,OR,6,0.1,2,100.0,6.0,100.0,neighbourhood_size
7296,er5,OR,6,0.1,2,100.0,6.0,100.0,neighbourhood_size
7297,sf2,OR,6,0.1,2,79.9,6.0,78.61702127659575,neighbourhood_size
7298,sf3,OR,6,0.1,2,87.8,6.0,87.02127659574468,neighbourhood_size
7299,sf5,OR,6,0.1,2,98.8,6.0,98.72340425531917,neighbourhood_size
7300,aucs,OR,6,0.2,3,100.0,6.557377049180328,100.0,neighbourhood_size
7301,ckm_physicians,OR,6,0.2,5,100.0,6.224066390041494,100.0,neighbourhood_size
7302,eu_transportation,OR,6,0.2,3,100.0,6.235011990407674,100.0,neighbourhood_size
7303,lazega,OR,6,0.2,3,100.0,7.042253521126761,100.0,neighbourhood_size
7304,er2,OR,6,0.2,4,100.0,6.0,100.0,neighbourhood_size
7305,er3,OR,6,0.2,3,100.0,6.0,100.0,neighbourhood_size
7306,er5,OR,6,0.2,3,100.0,6.0,100.0,neighbourhood_size
7307,sf2,OR,6,0.2,3,79.9,6.0,78.61702127659575,neighbourhood_size
7308,sf3,OR,6,0.2,2,87.8,6.0,87.02127659574468,neighbourhood_size
7309,sf5,OR,6,0.2,2,98.8,6.0,98.72340425531917,neighbourhood_size
7310,aucs,OR,6,0.3,3,100.0,6.557377049180328,100.0,neighbourhood_size
7311,ckm_physicians,OR,6,0.3,5,100.0,6.224066390041494,100.0,neighbourhood_size
7312,eu_transportation,OR,6,0.3,4,100.0,6.235011990407674,100.0,neighbourhood_size
7313,lazega,OR,6,0.3,3,100.0,7.042253521126761,100.0,neighbourhood_size
7314,er2,OR,6,0.3,5,100.0,6.0,100.0,neighbourhood_size
7315,er3,OR,6,0.3,4,100.0,6.0,100.0,neighbourhood_size
7316,er5,OR,6,0.3,3,100.0,6.0,100.0,neighbourhood_size
7317,sf2,OR,6,0.3,3,79.9,6.0,78.61702127659575,neighbourhood_size
7318,sf3,OR,6,0.3,3,87.8,6.0,87.02127659574468,neighbourhood_size
7319,sf5,OR,6,0.3,3,98.8,6.0,98.72340425531917,neighbourhood_size
7320,aucs,OR,6,0.4,5,100.0,6.557377049180328,100.0,neighbourhood_size
7321,ckm_physicians,OR,6,0.4,4,69.70954356846472,6.224066390041494,67.69911504424779,neighbourhood_size
7322,eu_transportation,OR,6,0.4,6,98.56115107913668,6.235011990407674,98.46547314578004,neighbourhood_size
7323,lazega,OR,6,0.4,7,100.0,7.042253521126761,100.0,neighbourhood_size
7324,er2,OR,6,0.4,12,100.0,6.0,100.0,neighbourhood_size
7325,er3,OR,6,0.4,6,100.0,6.0,100.0,neighbourhood_size
7326,er5,OR,6,0.4,5,100.0,6.0,100.0,neighbourhood_size
7327,sf2,OR,6,0.4,5,79.9,6.0,78.61702127659575,neighbourhood_size
7328,sf3,OR,6,0.4,4,87.8,6.0,87.02127659574468,neighbourhood_size
7329,sf5,OR,6,0.4,3,98.8,6.0,98.72340425531917,neighbourhood_size
7330,aucs,OR,6,0.5,9,100.0,6.557377049180328,100.0,neighbourhood_size
7331,ckm_physicians,OR,6,0.5,7,69.29460580912863,6.224066390041494,67.2566371681416,neighbourhood_size
7332,eu_transportation,OR,6,0.5,8,95.92326139088728,6.235011990407674,95.65217391304348,neighbourhood_size
7333,lazega,OR,6,0.5,1,9.859154929577464,7.042253521126761,3.030303030303029,neighbourhood_size
7334,er2,OR,6,0.5,1,7.3,6.0,1.382978723404255,neighbourhood_size
7335,er3,OR,6,0.5,9,12.8,6.0,7.23404255319149,neighbourhood_size
7336,er5,OR,6,0.5,9,12.2,6.0,6.595744680851063,neighbourhood_size
7337,sf2,OR,6,0.5,8,79.9,6.0,78.61702127659575,neighbourhood_size
7338,sf3,OR,6,0.5,6,87.8,6.0,87.02127659574468,neighbourhood_size
7339,sf5,OR,6,0.5,4,98.8,6.0,98.72340425531917,neighbourhood_size
7340,aucs,OR,6,0.6,13,100.0,6.557377049180328,100.0,neighbourhood_size
7341,ckm_physicians,OR,6,0.6,7,69.29460580912863,6.224066390041494,67.2566371681416,neighbourhood_size
7342,eu_transportation,OR,6,0.6,8,95.92326139088728,6.235011990407674,95.65217391304348,neighbourhood_size
7343,lazega,OR,6,0.6,1,8.450704225352112,7.042253521126761,1.5151515151515142,neighbourhood_size
7344,er2,OR,6,0.6,1,7.3,6.0,1.382978723404255,neighbourhood_size
7345,er3,OR,6,0.6,4,11.8,6.0,6.170212765957445,neighbourhood_size
7346,er5,OR,6,0.6,6,10.8,6.0,5.1063829787234045,neighbourhood_size
7347,sf2,OR,6,0.6,11,79.9,6.0,78.61702127659575,neighbourhood_size
7348,sf3,OR,6,0.6,7,87.8,6.0,87.02127659574468,neighbourhood_size
7349,sf5,OR,6,0.6,5,98.8,6.0,98.72340425531917,neighbourhood_size
7350,aucs,OR,6,0.7000000000000001,1,8.19672131147541,6.557377049180328,1.75438596491228,neighbourhood_size
7351,ckm_physicians,OR,6,0.7000000000000001,2,11.618257261410788,6.224066390041494,5.752212389380531,neighbourhood_size
7352,eu_transportation,OR,6,0.7000000000000001,4,91.60671462829735,6.235011990407674,91.04859335038364,neighbourhood_size
7353,lazega,OR,6,0.7000000000000001,1,8.450704225352112,7.042253521126761,1.5151515151515142,neighbourhood_size
7354,er2,OR,6,0.7000000000000001,1,6.4,6.0,0.4255319148936174,neighbourhood_size
7355,er3,OR,6,0.7000000000000001,3,9.0,6.0,3.191489361702128,neighbourhood_size
7356,er5,OR,6,0.7000000000000001,2,7.3,6.0,1.382978723404255,neighbourhood_size
7357,sf2,OR,6,0.7000000000000001,4,11.5,6.0,5.851063829787234,neighbourhood_size
7358,sf3,OR,6,0.7000000000000001,11,19.1,6.0,13.93617021276596,neighbourhood_size
7359,sf5,OR,6,0.7000000000000001,9,98.8,6.0,98.72340425531917,neighbourhood_size
7360,aucs,OR,6,0.8,1,8.19672131147541,6.557377049180328,1.75438596491228,neighbourhood_size
7361,ckm_physicians,OR,6,0.8,2,10.78838174273859,6.224066390041494,4.867256637168143,neighbourhood_size
7362,eu_transportation,OR,6,0.8,5,91.60671462829735,6.235011990407674,91.04859335038364,neighbourhood_size
7363,lazega,OR,6,0.8,0,7.042253521126761,7.042253521126761,0.0,neighbourhood_size
7364,er2,OR,6,0.8,1,6.3,6.0,0.3191489361702125,neighbourhood_size
7365,er3,OR,6,0.8,2,8.4,6.0,2.5531914893617023,neighbourhood_size
7366,er5,OR,6,0.8,1,7.000000000000001,6.0,1.0638297872340434,neighbourhood_size
7367,sf2,OR,6,0.8,2,9.5,6.0,3.723404255319149,neighbourhood_size
7368,sf3,OR,6,0.8,2,11.9,6.0,6.27659574468085,neighbourhood_size
7369,sf5,OR,6,0.8,10,31.3,6.0,26.91489361702128,neighbourhood_size
7370,aucs,OR,6,0.9,1,8.19672131147541,6.557377049180328,1.75438596491228,neighbourhood_size
7371,ckm_physicians,OR,6,0.9,2,10.78838174273859,6.224066390041494,4.867256637168143,neighbourhood_size
7372,eu_transportation,OR,6,0.9,6,89.20863309352518,6.235011990407674,88.49104859335038,neighbourhood_size
7373,lazega,OR,6,0.9,0,7.042253521126761,7.042253521126761,0.0,neighbourhood_size
7374,er2,OR,6,0.9,1,6.3,6.0,0.3191489361702125,neighbourhood_size
7375,er3,OR,6,0.9,2,8.4,6.0,2.5531914893617023,neighbourhood_size
7376,er5,OR,6,0.9,1,7.000000000000001,6.0,1.0638297872340434,neighbourhood_size
7377,sf2,OR,6,0.9,2,9.5,6.0,3.723404255319149,neighbourhood_size
7378,sf3,OR,6,0.9,2,11.7,6.0,6.063829787234043,neighbourhood_size
7379,sf5,OR,6,0.9,9,29.8,6.0,25.31914893617021,neighbourhood_size
7380,aucs,OR,7,0.1,2,100.0,8.19672131147541,100.0,neighbourhood_size
7381,ckm_physicians,OR,7,0.1,3,100.0,7.053941908713693,100.0,neighbourhood_size
7382,eu_transportation,OR,7,0.1,3,100.0,7.194244604316546,100.0,neighbourhood_size
7383,lazega,OR,7,0.1,2,100.0,7.042253521126761,100.0,neighbourhood_size
7384,er2,OR,7,0.1,3,100.0,7.000000000000001,100.0,neighbourhood_size
7385,er3,OR,7,0.1,2,100.0,7.000000000000001,100.0,neighbourhood_size
7386,er5,OR,7,0.1,2,100.0,7.000000000000001,100.0,neighbourhood_size
7387,sf2,OR,7,0.1,2,79.9,7.000000000000001,78.38709677419355,neighbourhood_size
7388,sf3,OR,7,0.1,2,87.8,7.000000000000001,86.88172043010752,neighbourhood_size
7389,sf5,OR,7,0.1,2,98.8,7.000000000000001,98.70967741935485,neighbourhood_size
7390,aucs,OR,7,0.2,3,100.0,8.19672131147541,100.0,neighbourhood_size
7391,ckm_physicians,OR,7,0.2,4,100.0,7.053941908713693,100.0,neighbourhood_size
7392,eu_transportation,OR,7,0.2,3,100.0,7.194244604316546,100.0,neighbourhood_size
7393,lazega,OR,7,0.2,3,100.0,7.042253521126761,100.0,neighbourhood_size
7394,er2,OR,7,0.2,3,100.0,7.000000000000001,100.0,neighbourhood_size
7395,er3,OR,7,0.2,3,100.0,7.000000000000001,100.0,neighbourhood_size
7396,er5,OR,7,0.2,2,100.0,7.000000000000001,100.0,neighbourhood_size
7397,sf2,OR,7,0.2,3,79.9,7.000000000000001,78.38709677419355,neighbourhood_size
7398,sf3,OR,7,0.2,2,87.8,7.000000000000001,86.88172043010752,neighbourhood_size
7399,sf5,OR,7,0.2,2,98.8,7.000000000000001,98.70967741935485,neighbourhood_size
7400,aucs,OR,7,0.3,3,100.0,8.19672131147541,100.0,neighbourhood_size
7401,ckm_physicians,OR,7,0.3,4,100.0,7.053941908713693,100.0,neighbourhood_size
7402,eu_transportation,OR,7,0.3,4,100.0,7.194244604316546,100.0,neighbourhood_size
7403,lazega,OR,7,0.3,3,100.0,7.042253521126761,100.0,neighbourhood_size
7404,er2,OR,7,0.3,4,100.0,7.000000000000001,100.0,neighbourhood_size
7405,er3,OR,7,0.3,4,100.0,7.000000000000001,100.0,neighbourhood_size
7406,er5,OR,7,0.3,3,100.0,7.000000000000001,100.0,neighbourhood_size
7407,sf2,OR,7,0.3,3,79.9,7.000000000000001,78.38709677419355,neighbourhood_size
